                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                      50                                     1766                  1.5000000000000000E+001                  1.4200000000000001E-002                  3.0269537293360457E+006                  1.0000000000000000E+005                  3.0170142452557877E+004                  2.1960774814192479E+004                  5.4316020590630716E+000                 -5.8405172395411844E+000                  6.1613822765567317E-001                  7.5699858349364057E-008                  3.6982358948205507E-001                  8.9582735135044429E-005                  7.5205615882357555E-003                  1.5637449885659190E-003                  1.3344755582926609E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0101430287429119E+001                  1.9296662584978490E-004                  4.6856288245829694E+000                  1.7391549839110652E-002                  6.0129340868355204E-002                  6.2263762897437208E-002                  2.0017133374389918E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999999996924776E+001                  5.4151776672462875E+000                  1.4999999961087068E+001                  5.3830106633459280E+000                  3.2725015309937502E+004                  4.4277842804557331E+004                  6.8303600974524934E+006                  2.1978704059500415E+004                  2.1978704059500404E+004                  2.8707318307727431E-029                  1.5054388323411865E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.5525059785015078E+013                                    11701                               "gfortran"                                  "8.3.0"        "x86_64-osx-10.10-10.14-20190503"                               "20190815" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                      10                  1.4999999999925318E+001                  7.3484711404833492E-001                  4.4921216769991661E+000                 -8.8896042979314185E+000                  3.8774440060012902E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4305912315341258E+000                  5.4305278795737122E+000                  1.9328310056631479E+000                  1.1000567940792032E+000                 -2.9950954398214930E-001 
                                      11                  1.4999999999915058E+001                  7.3483698106369255E-001                  4.4937137141929213E+000                 -8.8809981566003007E+000                  3.8864788244607387E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4304645261351707E+000                  5.4304024143396150E+000                  1.9538755335002149E+000                  1.1151256662604552E+000                 -2.8706361338343522E-001 
                                      12                  1.4999999999904796E+001                  7.3482704621299466E-001                  4.4952996227881474E+000                 -8.8726519931635579E+000                  3.8953303133961947E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4303403011232154E+000                  5.4302793688057314E+000                  1.9745889192400365E+000                  1.1299126093685758E+000                 -2.7388854661217049E-001 
                                      13                  1.4999999999894536E+001                  7.3481729980239874E-001                  4.4968790789518209E+000                 -8.8645525377845953E+000                  3.9040057660046150E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4302184351208247E+000                  5.4301586259689190E+000                  1.9949857544449978E+000                  1.1444370033436506E+000                 -2.6005404366372487E-001 
                                      14                  1.4999999999884272E+001                  7.3480773283667378E-001                  4.4984159329330184E+000                 -8.8568645138574098E+000                  3.9123196048117670E+000                  7.1550000000000002E-001                  2.7030000000000004E-001                  1.4199999999999990E-002                  5.4300988154995480E+000                  5.4300427376188782E+000                  2.0146244071674144E+000                  1.1587179065484459E+000                 -2.4562790552464220E-001 
                                      15                  1.4999999999874481E+001                  7.3479876253318865E-001                  4.4999104250306878E+000                 -8.8495619617082184E+000                  3.9202889805219119E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4299866585799554E+000                  5.4299315134828303E+000                  2.0335367970150955E+000                  1.1721359206701460E+000                 -2.3134544750996924E-001 
                                      16                  1.4999999999864690E+001                  7.3478994126000874E-001                  4.5013983336412755E+000                 -8.8424533598059796E+000                  3.9281153782927429E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4298763672656092E+000                  5.4298221152503201E+000                  2.0521957106099711E+000                  1.1853635019660007E+000                 -2.1678780206124723E-001 
                                      17                  1.4999999999854897E+001                  7.3478126267504495E-001                  4.5028794722853620E+000                 -8.8355301488985702E+000                  3.9358038391411463E+000                  7.1550000000000002E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4297678621509409E+000                  5.4297144659998660E+000                  2.0706088427781664E+000                  1.1984156642042156E+000                 -2.0246666224451865E-001 
                                      18                  1.4999999999845103E+001                  7.3477272083294121E-001                  4.5050888661343995E+000                 -8.8254779151122627E+000                  3.9470880694858224E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4296610687985876E+000                  5.4295567148528807E+000                  2.0977751581941635E+000                  1.2113045847257891E+000                 -1.8866320652434079E-001 
                                      19                  1.4999999999825521E+001                  7.3475602657362826E-001                  4.5072804975360787E+000                 -8.8157952650328326E+000                  3.9580881827130803E+000                  7.1550000000000002E-001                  2.7030000000000004E-001                  1.4199999999999990E-002                  5.4294523568957551E+000                  5.4294013269210879E+000                  2.1244376168881902E+000                  1.2366576015015447E+000                 -1.6275717771704340E-001 
                                      20                  1.4999999999815728E+001                  7.3474786278415471E-001                  4.5087330206746463E+000                 -8.8095396302184845E+000                  3.9652703262986537E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4293502959872191E+000                  5.4292999939021573E+000                  2.1419257115103290E+000                  1.2491448600301107E+000                 -1.5075297485991429E-001 
                                      21                  1.4999999999805935E+001                  7.3473981529354260E-001                  4.5101780736318799E+000                 -8.8034350384338769E+000                  3.9723361443747516E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4292496908850429E+000                  5.4292000890853105E+000                  2.1591935303745662E+000                  1.2615141192827446E+000                 -1.3942788705216891E-001 
                                      22                  1.4999999999796144E+001                  7.3473187969184672E-001                  4.5116155544881051E+000                 -8.7974755709615984E+000                  3.9792893461979100E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4291504863792879E+000                  5.4291015587938123E+000                  2.1762456059894717E+000                  1.2737793695104114E+000                 -1.2883784963747266E-001 
                                      23                  1.4999999999786352E+001                  7.3472405181401035E-001                  4.5137584918429905E+000                 -8.7887990655514674E+000                  3.9895155003119296E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4290526303264723E+000                  5.4289567064569084E+000                  2.2014198002565410E+000                  1.2859462291973200E+000                 -1.1901912519378598E-001 
                                      24                  1.4999999999766766E+001                  7.3470870450306491E-001                  4.5158815926987428E+000                 -8.7804106402557167E+000                  3.9995077885952695E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4288607791975254E+000                  5.4288137318597176E+000                  2.2261562179735281E+000                  1.3100398185375841E+000                 -1.0189070378336101E-001 
                                      25                  1.4999999999756975E+001                  7.3470117704779281E-001                  4.5172879846538816E+000                 -8.7749762152165811E+000                  4.0060442830146892E+000                  7.1550000000000002E-001                  2.7029999999999998E-001                  1.4199999999999990E-002                  5.4287666837064563E+000                  5.4287202198089073E+000                  2.2423915065269391E+000                  1.3219841101165313E+000                 -9.4661883720858597E-002 
                                      26                  1.4999999999747184E+001                  7.3469374281423439E-001                  4.5193839732893135E+000                 -8.7670498905715757E+000                  4.0156688362466575E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4286737551160291E+000                  5.4285825040893227E+000                  2.2663688628799972E+000                  1.3338596659717410E+000                 -8.8354111043057584E-002 
                                      27                  1.4999999999727597E+001                  7.3467914213956031E-001                  4.5221980674839282E+000                 -8.7566911422921976E+000                  4.0284003443919545E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4284912499948348E+000                  5.4283989613513679E+000                  2.2982388917482233E+000                  1.3574524674859645E+000                 -7.8680194286004507E-002 
                                      28                  1.4999999999707313E+001                  7.3466437493828041E-001                  4.5243216502904264E+000                 -8.7490761420002698E+000                  4.0378727073222009E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4283066695698023E+000                  5.4282613246074796E+000                  2.3220524709011152E+000                  1.3817324681077257E+000                 -7.3048031818510425E-002 
                                      29                  1.4999999999697174E+001                  7.3465711912274589E-001                  4.5257275589350989E+000                 -8.7441367260437914E+000                  4.0440751620409117E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4282159788876001E+000                  5.4281711452372807E+000                  2.3376715170324660E+000                  1.3938181893286912E+000                 -7.1983784791874075E-002 
                                      30                  1.4999999999687031E+001                  7.3464994500563163E-001                  4.5278216745848541E+000                 -8.7369233068122814E+000                  4.0532164493855340E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4281263108463707E+000                  5.4280381169572864E+000                  2.3607235399150968E+000                  1.4058656338816153E+000                 -7.1953537792507308E-002 
                                      31                  1.4999999999666747E+001                  7.3463583208273242E-001                  4.5298930081906015E+000                 -8.7299193105031634E+000                  4.0621704372185254E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4279499202022254E+000                  5.4279065262562725E+000                  2.3833815745788312E+000                  1.4298873338142188E+000                 -7.4440629714782422E-002 
                                      32                  1.4999999999656604E+001                  7.3462888800517612E-001                  4.5312641098702784E+000                 -8.7253693497087514E+000                  4.0680391929386515E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4278631316164754E+000                  5.4278201885518023E+000                  2.3982438787129094E+000                  1.4418579266582332E+000                 -7.7040114972941290E-002 
                                      33                  1.4999999999646464E+001                  7.3462201597075971E-001                  4.5333060873767694E+000                 -8.7187169442619936E+000                  4.0766967968650318E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4277772448076558E+000                  5.4276926609085141E+000                  2.4201735835954210E+000                  1.4537852741770478E+000                 -8.0534861028058194E-002 
                                      34                  1.4999999999626178E+001                  7.3460847987156408E-001                  4.5359960556106680E+000                 -8.7101403008102825E+000                  4.0879795578974516E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4276080743730795E+000                  5.4275251393445991E+000                  2.4487908642763641E+000                  1.4775276947064468E+000                 -9.0268181119544863E-002 
                                      35                  1.4999999999605894E+001                  7.3459520723819960E-001                  4.5386514024508360E+000                 -8.7018864657254085E+000                  4.0989779328246287E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4274422017814850E+000                  5.4273608231121635E+000                  2.4766835853630624E+000                  1.5011202189783952E+000                 -1.0368665623096457E-001 
                                      36                  1.4999999999585611E+001                  7.3458218328857539E-001                  4.5406186011842822E+000                 -8.6958905938618525E+000                  4.1070486603330094E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4272794420024022E+000                  5.4272393084627941E+000                  2.4971537306019420E+000                  1.5245503162031193E+000                 -1.2078460258311306E-001 
                                      37                  1.4999999999575468E+001                  7.3457576016894277E-001                  4.5419205173360542E+000                 -8.6919873129930156E+000                  4.1123473194458189E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4271991743296519E+000                  5.4271593987056965E+000                  2.5105683563519148E+000                  1.5361945452915715E+000                 -1.3071256156943842E-001 
                                      38                  1.4999999999565327E+001                  7.3456939423813949E-001                  4.5438591117926732E+000                 -8.6862682761384615E+000                  4.1201764872664475E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4271196224987461E+000                  5.4270411090975008E+000                  2.5303428440093310E+000                  1.5477793770175410E+000                 -1.4156444673796298E-001 
                                      39                  1.4999999999545045E+001                  7.3455682811617973E-001                  4.5464117922809058E+000                 -8.6788702353848972E+000                  4.1304017211924098E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4269625934245109E+000                  5.4268854016939461E+000                  2.5561230341654722E+000                  1.5707864064636883E+000                 -1.6597899296890056E-001 
                                      40                  1.4999999999524761E+001                  7.3454447317701643E-001                  4.5489307717496672E+000                 -8.6717252529404991E+000                  4.1403928587951313E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4268082077674045E+000                  5.4267322712973902E+000                  2.5812137880624433E+000                  1.5935725975117176E+000                 -1.9387148606329435E-001 
                                      41                  1.4999999999504476E+001                  7.3453231880869918E-001                  4.5514163596784778E+000                 -8.6648176315866827E+000                  4.1501603864396479E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4266563327021773E+000                  5.4265815903094543E+000                  2.6056268035568433E+000                  1.6161021906482635E+000                 -2.2532641327575767E-001 
                                      42                  1.4999999999484192E+001                  7.3452035523447679E-001                  4.5538688863273515E+000                 -8.6581329335152368E+000                  4.1597141013703434E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4265068458578396E+000                  5.4264332410581986E+000                  2.6293615895627260E+000                  1.6383573773112288E+000                 -2.6217948701906157E-001 
                                      43                  1.4999999999463910E+001                  7.3450857342845088E-001                  4.5562886885500777E+000                 -8.6516585749768673E+000                  4.1690631707906398E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4263596342617744E+000                  5.4262871146862519E+000                  2.6524053871402069E+000                  1.6603228855987660E+000                 -3.0610202974252582E-001 
                                      44                  1.4999999999443625E+001                  7.3449696502228634E-001                  4.5586761020965119E+000                 -8.6453833966486275E+000                  4.1782161847464874E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4262145931723698E+000                  5.4261431101002238E+000                  2.6747439041350209E+000                  1.6819832292964736E+000                 -3.5699254831796645E-001 
                                      45                  1.4999999999423343E+001                  7.3448552223055252E-001                  4.5610314618072003E+000                 -8.6392963236627338E+000                  4.1871812035767704E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4260716251446848E+000                  5.4260011332891809E+000                  2.6963665761449911E+000                  1.7033235290399642E+000                 -4.1469021494729758E-001 
                                      46                  1.4999999999403057E+001                  7.3447423781654275E-001                  4.5635747849475452E+000                 -8.6328370705074811E+000                  4.1967896723944635E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4259306396020559E+000                  5.4258480121565098E+000                  2.7192003012990003E+000                  1.7243271186252906E+000                 -4.7906463469713056E-001 
                                      47                  1.4999999999378927E+001                  7.3446101032101874E-001                  4.5662947151538935E+000                 -8.6260380079688250E+000                  4.2069961026962357E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4257653821943217E+000                  5.4256840333070304E+000                  2.7430438274440130E+000                  1.7488723570502407E+000                 -5.6410279887468628E-001 
                                      48                  1.4999999999354795E+001                  7.3444798711422443E-001                  4.5689708760860466E+000                 -8.6194543308977085E+000                  4.2169693498049128E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4256026819803207E+000                  5.4255225522116479E+000                  2.7658631070657949E+000                  1.7729372558120682E+000                 -6.5803423597025579E-001 
                                      49                  1.4999999999330665E+001                  7.3443515869815468E-001                  4.5716038584699143E+000                 -8.6130718131513486E+000                  4.2267198399193688E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4254424200760702E+000                  5.4253634546587124E+000                  2.7876514643792532E+000                  1.7965070778241179E+000                 -7.6059463055481924E-001 
                                      50                  1.4999999999306533E+001                  7.3442251632148670E-001                  4.5741942541561293E+000                 -8.6068773319585183E+000                  4.2362573152427245E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4252844869426937E+000                  5.4252066353235042E+000                  2.8084044302796234E+000                  1.8195726173876972E+000                 -8.7143135259136240E-001 
                                      51                  1.4999999999282405E+001                  7.3441005190636421E-001                  4.5761070162609832E+000                 -8.6023400278138809E+000                  4.2432762361850473E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4251287814699616E+000                  5.4250902582899032E+000                  2.8233254032029973E+000                  1.8421564206949188E+000                 -9.9047101013309935E-001 
                                      52                  1.4999999999270340E+001                  7.3440388407411539E-001                  4.5773708858791471E+000                 -8.5993722030337274E+000                  4.2478935387316428E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4250517345627598E+000                  5.4250134726549915E+000                  2.8329213860603808E+000                  1.8532533961531188E+000                 -1.0542715420300992E+000 
                                      53                  1.4999999999258273E+001                  7.3439775798698692E-001                  4.5792498306359661E+000                 -8.5950020502778344E+000                  4.2547291163376366E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4249752102075375E+000                  5.4248994499019894E+000                  2.8467774158834760E+000                  1.8641960052867208E+000                 -1.1217551278179498E+000 
                                      54                  1.4999999999234143E+001                  7.3438562771896909E-001                  4.5817159763314406E+000                 -8.5892968236508498E+000                  4.2636800026337287E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4248236874803961E+000                  5.4247489117484653E+000                  2.8643506301747745E+000                  1.8856319832998456E+000                 -1.2670880652076244E+000 
                                      55                  1.4999999999210011E+001                  7.3437365476466854E-001                  4.5841418227251456E+000                 -8.5837324831233257E+000                  4.2724510862823655E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4246741339550768E+000                  5.4246003061082595E+000                  2.8808125406607297E+000                  1.9064416072035515E+000                 -1.4253540091074306E+000 
                                      56                  1.4999999999185881E+001                  7.3436183326223203E-001                  4.5865278952123010E+000                 -8.5782994160876065E+000                  4.2810494557010852E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4245264762518541E+000                  5.4244535622885373E+000                  2.8961436145349402E+000                  1.9265381309237897E+000                 -1.5958766386103180E+000 
                                      57                  1.4999999999161750E+001                  7.3435015777926804E-001                  4.5888747063326818E+000                 -8.5729886583038208E+000                  4.2894817881872225E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4243806463650399E+000                  5.4243086147374315E+000                  2.9103300792318292E+000                  1.9458667276884509E+000                 -1.7777894014762805E+000 
                                      58                  1.4999999999137620E+001                  7.3433862327559341E-001                  4.5911827600247257E+000                 -8.5677917826707937E+000                  4.2977543811024947E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4242365811967224E+000                  5.4241654026111839E+000                  2.9233640078737992E+000                  1.9643754760033612E+000                 -1.9702327752632287E+000 
                                      59                  1.4999999999113488E+001                  7.3432722507133907E-001                  4.5934525553644070E+000                 -8.5627008324280744E+000                  4.3058731801558991E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4240942221575672E+000                  5.4240238693985861E+000                  2.9352431932682221E+000                  1.9820178461698736E+000                 -2.1723425043575588E+000 
                                      60                  1.4999999999089360E+001                  7.3431595881880929E-001                  4.5956845895396121E+000                 -8.5577083868922408E+000                  4.3138438051029704E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4239535148145714E+000                  5.4238839625689570E+000                  2.9459703941610211E+000                  1.9987573573544508E+000                 -2.3832344481948193E+000 
                                      61                  1.4999999999065228E+001                  7.3430482047439383E-001                  4.5989723734985217E+000                 -8.5504171146679280E+000                  4.3255331769468066E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4238144085395703E+000                  5.4236776112346519E+000                  2.9597276108049142E+000                  2.0145055660304427E+000                 -2.6028457213349250E+000 
                                      62                  1.4999999999016966E+001                  7.3428291216143871E-001                  4.6032150885967669E+000                 -8.5409398778315619E+000                  4.3406481221174085E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4235408070287860E+000                  5.4234069491661447E+000                  2.9744552350078788E+000                  2.0430131296733038E+000                 -3.0566239416125374E+000 
                                      63                  1.4999999998968702E+001                  7.3426147354671212E-001                  4.6062949695895350E+000                 -8.5339963020515466E+000                  4.3516509673102570E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4232730846955786E+000                  5.4232072116492178E+000                  2.9831198713145177E+000                  2.0679706667301030E+000                 -3.4859855189833047E+000 
                                      64                  1.4999999998944570E+001                  7.3425092309310669E-001                  4.6083114322048653E+000                 -8.5294692744393092E+000                  4.3588350142703272E+000                  7.1550000000000014E-001                  2.7029999999999993E-001                  1.4199999999999990E-002                  5.4231413370025914E+000                  5.4230761438823780E+000                  2.9876973798170625E+000                  2.0791602660747310E+000                 -3.6824687714694457E+000 
